,url,title,faves,comments,views,tags,date,datetime,year,month
277,https://www.deviantart.com/elesis-knight/art/Official-Sonic-Universe-76-Variant-Cover-547519638,Official - Sonic Universe #76 Variant Cover,1000,125,17000,"['76', 'amy', 'archie', 'capcom', 'cg', 'comics', 'cover', 'game', 'hedgehog', 'jogo', 'knight', 'knuckles', 'man', 'mega', 'megaman', 'quake', 'rafa', 'robot', 'rockman', 'rose', 'rush', 'sally', 'sega', 'shadow', 'sonic', 'sonicthehedgehog', 'spark', 'tails', 'team', 'unite', 'universe', 'variant', 'woman', 'worlds', 'ouriço', 'elesis_knight', 'top', 'rafa_knight', 'acorn', 'crossover']","Jul 19, 2015",2015-07-19,2015,7
278,https://www.deviantart.com/elesis-knight/art/Original-Sonic-The-Hedgehog-265-Variant-Cover-490899339,Original - Sonic The Hedgehog #265 Variant Cover,832,95,12000,"['3d', 'adventure', 'archie', 'cg', 'comics', 'cover', 'game', 'hedgehog', 'jogo', 'knight', 'rafa', 'sega', 'sonic', 'sonicthehedgehog', 'team', 'unleashed', 'werehog', 'world', 'ouriço', 'vapix', 'rafaela_knight', 'elesis_knight']","Oct 26, 2014",2014-10-26,2014,10
279,https://www.deviantart.com/elesis-knight/art/Original-Sonic-Universe-71-Variant-Cover-507500451,Original - Sonic Universe #71 Variant Cover,1000,108,17000,"['3d', 'archie', 'cg', 'comics', 'cover', 'game', 'jogo', 'knight', 'lynx', 'nicole', 'rafa', 'satam', 'sega', 'sonic', 'sonicthehedgehog', 'team', 'rafaela_knight', 'elesis_knight']","Jan 16, 2015",2015-01-16,2015,1
280,https://www.deviantart.com/elesis-knight/art/Sonic-Boom-dakimakura-I-guess-559280020,"Sonic Boom dakimakura, I guess.",664,142,13000,"['3d', 'archie', 'artwork', 'boom', 'hedgehog', 'ice', 'model', 'sega', 'sonic', 'dakimakura', 'fire']","Sep 9, 2015",2015-09-09,2015,9
281,https://www.deviantart.com/eltonpot/art/Sonic-and-Madonna-833807461,Sonic and Madonna,647,51,3000,"['cartoon', 'fanart', 'madonna', 'parody', 'sega', 'sonic', 'hedgehog', 'jessicarabbit', 'rogerrabbit']","Mar 15, 2020",2020-03-15,2020,3
282,https://www.deviantart.com/emperorzheng/art/Sonic-forces-Sketch-1-681024938,Sonic forces Sketch 1,538,103,7000,"['forces', 'sonic']","May 17, 2017",2017-05-17,2017,5
283,https://www.deviantart.com/emperorzheng/art/Sonic-forces-Sketch-2-681282912,Sonic forces Sketch 2,664,75,10000,"['forces', 'sketch', 'sonic', '2']","May 18, 2017",2017-05-18,2017,5
284,https://www.deviantart.com/eun-su/art/Sonic-resting-204522037,Sonic resting,826,0,8000,[],"Apr 11, 2011",2011-04-11,2011,4
285,https://www.deviantart.com/eun-su/art/Sonic-the-Cat-201495803,Sonic the Cat,5000,0,70000,[],"Mar 19, 2011",2011-03-19,2011,3
286,https://www.deviantart.com/eun-su/art/Sonic-watches-you-203854175,Sonic watches you,627,0,6000,[],"Apr 6, 2011",2011-04-06,2011,4
287,https://www.deviantart.com/evanstanley/art/Sonic-Boom-432626509,Sonic Boom!,4000,550,71000,[],"Feb 8, 2014",2014-02-08,2014,2
288,https://www.deviantart.com/evanstanley/art/Sonic-Universe-96-variant-cover-652204462,Sonic Universe #96 variant cover,1000,69,16000,"['amyrose', 'antoinedcoolette', 'archiesonic', 'bunnierabbot', 'cheesethechao', 'creamtherabbit', 'rotorwalrus', 'sallyacorn', 'sonicthehedgehog', 'sonicuniverse', 'tailsthefox', 'evanstanley', 'knotholefreedomfighters', 'nicolethehololynx']","Dec 20, 2016",2016-12-20,2016,12
289,https://www.deviantart.com/evanstanley/art/Sonic-the-Hedgehog-Issue-285-Variant-Cover-629536363,Sonic the Hedgehog: Issue 285 Variant Cover,1000,78,8000,"['sonicthehedgehog', 'archiesonicthehedgehog', 'evanstanley']","Aug 21, 2016",2016-08-21,2016,8
290,https://www.deviantart.com/extra-fenix/art/Sonic-the-hedgehog-Eggman-s-outfit-676429732,Sonic the hedgehog ( Eggman's outfit),345,18,1000,"['sonic', 'sonic_the_hedgehog']","Apr 22, 2017",2017-04-22,2017,4
291,https://www.deviantart.com/f-sonic/art/Sonic-295708339,Sonic,2000,168,23000,[],"Apr 12, 2012",2012-04-12,2012,4
292,https://www.deviantart.com/f-sonic/art/Sonic-Colours-169560136,Sonic Colours,2000,152,20000,[],"Jun 30, 2010",2010-06-30,2010,6
293,https://www.deviantart.com/f-sonic/art/Sonic-countries-227916295,Sonic countries,3000,628,42000,[],"Jul 15, 2011",2011-07-15,2011,7
294,https://www.deviantart.com/fainalotea/art/Sonic-Cast-Redesigns-AU-remade-777017537,Sonic Cast Redesigns (AU) [remade],463,115,6000,"['au', 'clothes', 'echidna', 'fanart', 'fantasy', 'femaletails', 'fox', 'freckles', 'hedgehog', 'hybrid', 'movie', 'tribal', 'sonic_redesign', 'amy_rose', 'brows', 'clothed', 'knuckles_the_echidna', 'miles_tails_prower', 'redesign', 'sonic', 'sonic_the_hedgehog', 'reimagining', 'alternate_universe', 'tails_the_fox']","Dec 17, 2018",2018-12-17,2018,12
295,https://www.deviantart.com/fainalotea/art/Sonic-Movie-Poster-Redo-776171164,Sonic Movie Poster Redo,499,193,14000,"['edit', 'hedgehog', 'movie', 'poster', 'redesign', 'sanic', 'sonic', 'sonicmovie', 'alternative', 'sonic_the_hedgehog', 'sonic_movie', 'sonicmovie2019']","Dec 10, 2018",2018-12-10,2018,12
296,https://www.deviantart.com/fainalotea/art/Sonic-Reimagined-822803282,Sonic Reimagined,741,96,5000,"['anthro', 'edit', 'fanart', 'hedgehog', 'redesign', 'sonic', 'sonicmovie', 'reimagined', 'moviesonic', 'sonic_the_hedgehog', 'sonicfanart', 'sonicthehedgehog']","Dec 8, 2019",2019-12-08,2019,12
297,https://www.deviantart.com/fairloke/art/Thank-you-831400173,- Thank you.,700,93,3000,"['dr', 'eggman', 'fanart', 'hedgehog', 'rings', 'robotnik', 'sonic', 'fairloke', 'sonic_the_hedgehog', 'sonicfanart', 'sonicthehedgehog', 'sonicmoviefanart', 'sonicmovie2020', 'sonic_movie_2020', 'sonic_movie_fanart']","Feb 23, 2020",2020-02-23,2020,2
298,https://www.deviantart.com/feniiku/art/Sonic-25th-KALEIDOSCOPE-617056384,:Sonic 25th:  KALEIDOSCOPE,948,104,12000,"['aosth', 'archie', 'fanartdigital', 'hedgehog', 'satam', 'sonic', 'sonicboom', 'sonicthehedgehog', 'sonicunderground', 'sonicx', 'stc', 'sonic25th']","Jun 22, 2016",2016-06-22,2016,6
299,https://www.deviantart.com/fentonxd/art/SONIC-FREE-RIDERS-461470181,SONIC FREE RIDERS,1000,97,16000,[],"Jun 17, 2014",2014-06-17,2014,6
300,https://www.deviantart.com/fentonxd/art/Sonic-Adventure-2-3D-UPD1-305289311,Sonic Adventure 2 3D (UPD1!!!),661,95,21000,[],"May 30, 2012",2012-05-30,2012,5
301,https://www.deviantart.com/fentonxd/art/Sonic-Lost-World-373963364,Sonic Lost World,874,77,26000,[],"May 26, 2013",2013-05-26,2013,5
302,https://www.deviantart.com/fentonxd/art/Sonic-Riders-354609688,Sonic Riders,1000,127,29000,[],"Feb 16, 2013",2013-02-16,2013,2
303,https://www.deviantart.com/fentonxd/art/Sonic-Scene-Special-360720471,Sonic Scene Special,986,47,17000,[],"Mar 21, 2013",2013-03-21,2013,3
304,https://www.deviantart.com/fentonxd/art/Sonic-The-Hedgehog-425744922,Sonic The Hedgehog,1000,61,15000,[],"Jan 9, 2014",2014-01-09,2014,1
305,https://www.deviantart.com/fentonxd/art/Sonic-The-Hedgehog-516065921,Sonic The Hedgehog,541,24,7000,"['2006', '3d', 'hedgehog', 'render', 'sega', 'sng', 'sonic']","Feb 23, 2015",2015-02-23,2015,2
306,https://www.deviantart.com/fentonxd/art/Sonic-The-Hedgehog-with-Car-3D-332999752,Sonic The Hedgehog with Car 3D,1000,266,26000,[],"Oct 18, 2012",2012-10-18,2012,10
307,https://www.deviantart.com/fentonxd/art/Tri-Force-488088375,Tri-Force,618,42,8000,"['hedgehog', 'metal', 'shadow', 'sonic']","Oct 12, 2014",2014-10-12,2014,10
308,https://www.deviantart.com/ferstyle-fotek/art/Sonic-the-Hedgehog-293950974,Sonic the Hedgehog,1000,89,17000,[],"Apr 3, 2012",2012-04-03,2012,4
309,https://www.deviantart.com/fezzedpenguin/art/Sonic-Mania-Animation-687416197,Sonic Mania Animation,2000,85,21000,"['2017', 'august', 'cd', 'classic', 'classicsonic', 'goal', 'goalpost', 'green', 'greenhill', 'greenhillzone', 'hedgehog', 'hill', 'knuckles', 'metal', 'nintendo', 'ps4', 'sega', 'sign', 'signpost', 'sonic', 'switch', 'tails', 'toei', 'zone', 'sonicmania', 'cdsonic', 'xboxone', 'sonicmania2017', 'toeisonic', 'sonicthehedgehog']","Jun 19, 2017",2017-06-19,2017,6
310,https://www.deviantart.com/finikart/art/Boy-stuff-692880826,Boy stuff,1000,143,23000,"['sonic', 'amy_rose', 'amyrose', 'amyrosethehedgehog', 'comicstrip', 'sonic_the_hedgehog', 'sonicthehedgehog', 'traditionalart']","Jul 16, 2017",2017-07-16,2017,7
311,https://www.deviantart.com/finikart/art/Error-693701006,-Error-,1000,132,21000,"['sonic', 'comicstrip', 'metalsonic', 'sonic_the_hedgehog', 'sonicthehedgehog', 'metal_sonic']","Jul 20, 2017",2017-07-20,2017,7
312,https://www.deviantart.com/finikart/art/It-s-you-648162537,- It's you!,1000,180,22000,"['shadow', 'sonic', 'shadowthehedgehog', 'sonic_the_hedgehog', 'sonicthehedgehog', 'traditionalart', 'shadow_the_hedgehog']","Nov 27, 2016",2016-11-27,2016,11
313,https://www.deviantart.com/finikart/art/Sonic-2020-820400912,Sonic 2020,1000,80,6000,"['sonicthehedgehog', 'sonicthehedgehogfanart', 'sonicthehedgehogmovie']","Nov 15, 2019",2019-11-15,2019,11
314,https://www.deviantart.com/finikart/art/Sonic-vs-Ketchup-657573211,Sonic vs. Ketchup,461,55,12000,"['sonic', 'comicstrip', 'digitalart', 'knuckles_the_echidna', 'knucklestheechidna', 'sonic_the_hedgehog', 'sonicthehedgehog', 'comic_strip']","Jan 15, 2017",2017-01-15,2017,1
315,https://www.deviantart.com/fivey/art/F2U-All-Fav-Sonic-Character-Chibi-Pagedolls-612428193,[F2U] All Fav Sonic Character - Chibi Pagedolls,996,134,6000,"['amy', 'amyrose', 'bat', 'hedgehog', 'rouge', 'shadow', 'sonic', 'tails', 'amyrosethehedgehog', 'blazethecat', 'icons', 'knuckles', 'miles', 'pixel', 'prower', 'rose', 'rougethebat', 'shadowthehedgehog', 'sonicthehedgehog', 'tailsmilesprower', 'silverthehedgehog', 'fivey', 'f2u', 'pagedolls']","May 31, 2016",2016-05-31,2016,5
316,https://www.deviantart.com/flick-the-thief/art/Sonic-63-800086770,Sonic 63,504,70,10000,"['rule63', 'sonicthehedgehog']","Jun 2, 2019",2019-06-02,2019,6
317,https://www.deviantart.com/florbe/art/Sonic-570469645,Sonic,1000,82,14000,"['one', 'anime', 'man', 'opm', 'punch', 'sonic', 'onepunchman', 'speedofsoundsonic']","Nov 6, 2015",2015-11-06,2015,11
318,https://www.deviantart.com/fnafmangl/art/Bendy-and-Sonic-in-hell-or-highspeeds-782863647,Bendy and Sonic in: hell or highspeeds,2000,131,14000,"['bendy', 'game', 'sonic', 'batim', 'bendyandsonic', '1930s', 'cartoon', 'classicsonic', 'digitalart', 'fanart', 'gamefanart', 'myart', 'sonic_the_hedgehog', 'sonichedgehog', 'sonicthehedgehog', 'toontown', 'sonicclassic', 'sonicmania', 'oldcartoonstyle', 'fnafmangl', 'bendyandtheinkmachine', 'bendy_and_the_ink_machine', 'bendythedancingdevil', 'batimbendy', 'batimbendythedancingdevil', 'bendythedemon', 'bendythelittledevildarling', 'bendy_the_little_devil_darling', 'bendy_the_devil', 'bendythedancingdemon', 'bendyandtheinkmachinefanart', 'batimfanart', 'batimbendyandtheinkmachine', '1930sstylecartoon', 'batim_fan_art', 'sonicmaniaplus', 'sonicmaniaadventures', 'sonicmovie2019', 'sonic1930']","Jan 26, 2019",2019-01-26,2019,1
319,https://www.deviantart.com/fnafmangl/art/Sonic-1930-s-style-778761010,Sonic 1930's style,4000,224,24000,"['sonic', 'sonic1930', '1930s', 'amyrose', 'amyrosethehedgehog', 'cartoon', 'classicsonic', 'digitalart', 'fanart', 'gamefanart', 'games', 'knuckles', 'knuckles_the_echidna', 'knucklessonic', 'knucklestheechidna', 'metalsonic', 'rouge', 'rouge_the_bat', 'rougethebat', 'segasonic', 'sonic_the_hedgehog', 'soniccartoon', 'soniccharacter', 'soniccharacters', 'sonicmovie', 'sonicthehedgehog', 'tails', 'tailsmilesprower', 'tailssonic', 'tailsthefox', 'toontown', 'sonicmania', 'tails_the_fox', 'amyrosefanart', 'oldcartoonstyle', 'gottagofast', 'amyrosesonic', 'rougethebatfanart', 'fnafmangl', 'sonic_mania', '1930sstylecartoon', 'sonicmaniaplus', 'sonicmaniaadventures', 'sonic_mania_adventures', 'sonicmovie2019', 'amyandmetalsonic']","Dec 29, 2018",2018-12-29,2018,12
320,https://www.deviantart.com/fnafmangl/art/Sonic-and-Tails-835401076,Sonic and Tails,864,58,3000,"['game', 'sonic', 'sonicmovietails', 'cartoon', 'digitalart', 'doodle', 'fanart', 'gamefanart', 'moviefanart', 'myart', 'sega', 'sonic_the_hedgehog', 'soniccharacters', 'sonicfanart', 'sonicmovie', 'sonicthehedgehog', 'tails', 'tailsmilesprower', 'tailssonic', 'toontown', 'tails_the_fox', 'artistsondeviantart', 'fnafmangl', '1930style', 'sonic_movie', 'tailsthefoxfanart', '1930sstylecartoon', 'rubbberhosestyle', 'sonicmovieredesign', 'sonicmoviefanart', 'sonic_movie_redesign', 'sonicmovie2020', 'sonic_movie_2020']","Mar 27, 2020",2020-03-27,2020,3
321,https://www.deviantart.com/fnafmangl/art/Sonic-and-friends-780848405,Sonic and friends,1000,91,8000,"['1930s', 'cartoon', 'classicsonic', 'digitalart', 'dreggman', 'dreggmanrobotnik', 'drrobotnik', 'fanart', 'gamefanart', 'nicole', 'sallyacorn', 'sonic', 'sonic_the_hedgehog', 'soniccharacters', 'soniccomic', 'sonicthehedgehog', 'toon', 'toontown', 'sally_acorn', 'drrobotnikeggman', 'sallysonic', 'sonicclassic', 'dr_eggman', 'sonicmania', 'nicolethelynx', 'bunniedcoolette', 'oldcartoonstyle', 'dr_robotnik', 'nicole_the_lynx', 'dreggmansega', 'bunnie_dcoolette', 'fnafmangl', 'sonic_mania', '1930sstylecartoon', 'sonicmaniafanart', 'sonicmaniaadventures', 'sonic_mania_adventures', 'sonic1930']","Jan 12, 2019",2019-01-12,2019,1
322,https://www.deviantart.com/fnafmangl/art/Sonic-in-uncontrolled-chaos-779868942,Sonic in: uncontrolled chaos??,2000,124,14000,"['amyrosethehedgehog', 'game', '1930s', 'amyrose', 'blaze', 'blazethecat', 'cartoon', 'classicsonic', 'cream', 'creamsonic', 'creamtherabbit', 'digitalart', 'fanart', 'gamefanart', 'knuckles', 'knuckles_the_echidna', 'knucklessonic', 'knucklestheechidna', 'rouge', 'rouge_the_bat', 'rougethebat', 'shadow', 'shadowthehedgehog', 'shadowxrouge', 'sonic', 'sonic_the_hedgehog', 'soniccharacter', 'soniccharacters', 'sonicthehedgehog', 'tails', 'tailsmilesprower', 'tailssonic', 'toontown', 'cream_the_rabbit', 'shadow_the_hedgehog', 'blaze_the_cat', 'sonicmania', 'tails_the_fox', 'oldcartoonstyle', 'gottagofast', 'amyrosesonic', 'rougethebatfanart', 'fnafmangl', 'blazethecatsonic', 'sonic_mania', '1930sstylecartoon', 'sonicmaniaplus', 'sonicmaniaadventures', 'sonicmovie2019']","Jan 5, 2019",2019-01-05,2019,1
323,https://www.deviantart.com/fnafmangl/art/Sonic-movie-2019-790012456,Sonic movie 2019,973,129,9000,"['game', 'sonic', 'cartoon', 'classicsonic', 'digitalart', 'fanart', 'gamefanart', 'myart', 'sega', 'sonic_the_hedgehog', 'soniccharacters', 'sonicfanart', 'sonichedgehog', 'sonicmovie', 'sonicthehedgehog', 'sonicthehedgehogfanart', 'tails', 'tailsmilesprower', 'tailsthefox', 'toontown', 'sonicmania', 'segasonicteam', '1930scartoon', 'fnafmangl', 'sonic_movie', '1930sstylecartoon', 'sonicmaniaadventures', 'sonicmovie2019', 'sonicmovieredesign', 'sonic1930', 'sonic_movie_2019']","Mar 17, 2019",2019-03-17,2019,3
324,https://www.deviantart.com/fnafmangl/art/Sonic-movie-2019-trailer-doodles-796021597,Sonic movie 2019 trailer doodles,1000,259,13000,"['game', 'sega', 'sonic', '1930s', 'cartoon', 'digitalart', 'doodle', 'dreggman', 'dreggmanrobotnik', 'fanart', 'gamefanart', 'jimcarrey', 'myart', 'sketchcolored', 'sonic_the_hedgehog', 'soniccharacters', 'sonicfanart', 'sonichedgehog', 'sonicmovie', 'sonicthehedgehog', 'toontown', 'segasonicthehedgehog', 'eggmanrobotnik', 'dr_eggman', 'segasonicteam', 'artistsondeviantart', 'dreggmansega', 'moviesonic', 'fnafmangl', 'sonic_movie', '1930sstylecartoon', 'sonic2019', 'dreggmanfanart', 'sonicmovie2019', 'jimcarreyeggman', 'sonicmovieredesign', 'dreggmanredesign', 'sonic_movie_2019', 'movie_sonic', 'moviesonicredesign', 'jimcarrey_robotnik', 'sonic2019movie']","May 2, 2019",2019-05-02,2019,5
325,https://www.deviantart.com/fnafmangl/art/Sonic-movie-2020-820106605,Sonic movie 2020,1000,116,8000,"['game', 'sonic', '1930s', 'cartoon', 'digitalart', 'doodle', 'fanart', 'gamefanart', 'moviefanart', 'myart', 'sega', 'sketchcolored', 'sonic_the_hedgehog', 'sonicfanart', 'sonicmovie', 'sonicthehedgehog', 'paramountpictures', 'segasonicthehedgehog', 'artistsondeviantart', 'fnafmangl', 'sonic_movie', '1930sstylecartoon', 'rubbberhosestyle', 'sonicmovie2019', 'sonicmovieredesign', 'sonicmoviefanart', 'sonic_movie_2019', 'sonicmovie2020']","Nov 12, 2019",2019-11-12,2019,11
326,https://www.deviantart.com/fnafmangl/art/Sonic-movie-scene-820315226,Sonic movie scene,1000,114,8000,"['game', 'sonic', '1930s', 'cartoon', 'digitalart', 'fanart', 'gamefanart', 'moviefanart', 'myart', 'sega', 'sonic_the_hedgehog', 'sonicfanart', 'sonicmovie', 'sonicthehedgehog', 'artistsondeviantart', 'fnafmangl', 'sonic_movie', '1930sstylecartoon', 'rubbberhosestyle', 'sonicmovie2019', 'sonicmovieredesign', 'sonicmoviefanart', 'sonic_movie_2019', 'sonicmovie2020', 'sonic_movie_2020']","Nov 14, 2019",2019-11-14,2019,11
327,https://www.deviantart.com/foxeaf/art/Sonic-Master-of-Twitter-702223336,Sonic: Master of Twitter,449,31,2000,"['sonic', 'sonicboom', 'sonicthehedgehog', 'sonicclassic', 'sonicmodern']","Sep 2, 2017",2017-09-02,2017,9
328,https://www.deviantart.com/frario/art/Sonic-drowns-380179696,Sonic drowns ?,433,66,8000,[],"Jun 23, 2013",2013-06-23,2013,6
329,https://www.deviantart.com/fubango/art/Sonic-hedgehog-677431979,Sonic hedgehog,4000,216,30000,"['lol', 'sonic', 'animal', 'cute', 'hedgehog', 'hehe', 'realistic', 'sonicthehedgehog']","Apr 27, 2017",2017-04-27,2017,4
330,https://www.deviantart.com/fullrings/art/Sonic-212714115,Sonic,2000,520,30000,[],"Jun 11, 2011",2011-06-11,2011,6
331,https://www.deviantart.com/fuzon-s/art/Sonic-Channel-Sabre-the-Skunk-128578761,Sonic Channel: Sabre the Skunk,687,232,37000,[],"Jul 7, 2009",2009-07-07,2009,7
332,https://www.deviantart.com/fuzon-s/art/Sonic-Dash-259757302,Sonic Dash,1000,157,37000,[],"Sep 23, 2011",2011-09-23,2011,9
333,https://www.deviantart.com/fuzon-s/art/Sonic-Shuffle-Dance-Stamp-266666091,Sonic Shuffle Dance Stamp,1000,110,11000,[],"Nov 2, 2011",2011-11-02,2011,11
334,https://www.deviantart.com/fyrae/art/Sonic-Channel-Tutorial-514444429,Sonic Channel Tutorial,597,92,9000,"['sonic', 'tutorial', 'sonic_channel', 'sonicchanneltutorial', 'sonic_channel_tutorial', 'sonic_the_hedgehog', 'sonicthehedgehog', 'sonicchannel']","Feb 16, 2015",2015-02-16,2015,2
335,https://www.deviantart.com/g-wolfe/art/Sonic-Boom-510392015,Sonic Boom,323,16,3000,"['sonic', 'gwolfe', 'mobian', 'mobius', 'sega', 'sonicboom', 'sonicthehedgehog', 'sonicboomsonic']","Jan 29, 2015",2015-01-29,2015,1
336,https://www.deviantart.com/gaminggoru/art/Movie-Sonic-823464160,.: Movie Sonic :.,830,42,3000,"['anthro', 'cartoon', 'digitalart', 'doodle', 'fanart', 'game', 'gamefanart', 'moviefanart', 'myart', 'sega', 'sonic', 'sonic_the_hedgehog', 'sonicfanart', 'sonicmovie', 'sonicthehedgehog', 'paramountpictures', 'segasonicthehedgehog', 'artistsondeviantart', 'sonic_movie', 'video_game_fanart', 'fan_art_digital_art', 'fan_art_digital', 'sonicmovie2019', 'sonicmovieredesign', 'sonicmoviefanart', 'sonic_movie_2019', 'sonicmovie2020', 'anime', 'cool', 'cute', 'male', 'segasonic', 'sonicteam', 'videogame', 'videogamefanart', 'segacharacters', 'video_game', 'sonic_team', 'segasonicteam', 'gaminggoru', 'sonic_movie_2020', '2020moviesonic']","Dec 14, 2019",2019-12-14,2019,12
337,https://www.deviantart.com/gannadene/art/Sonic-IDW-Ladies-830294761,Sonic: IDW Ladies,956,41,5000,[],"Feb 13, 2020",2020-02-13,2020,2
338,https://www.deviantart.com/garugirosonicshadow/art/SONIC-CHIBI-SONIC-159750848,SONIC CHIBI SONIC,5000,966,87000,[],"Apr 6, 2010",2010-04-06,2010,4
339,https://www.deviantart.com/garugirosonicshadow/art/SONIC-UKESEME-137733713,SONIC UKESEME,1000,272,39000,[],"Sep 21, 2009",2009-09-21,2009,9
340,https://www.deviantart.com/garugirosonicshadow/art/SONIC-WITH-A-MISSION-407435549,SONIC WITH A MISSION,1000,57,20000,[],"Oct 15, 2013",2013-10-15,2013,10
341,https://www.deviantart.com/garugirosonicshadow/art/SONIC-Wife-137848073,SONIC Wife,2000,164,49000,[],"Sep 22, 2009",2009-09-22,2009,9
342,https://www.deviantart.com/garugirosonicshadow/art/Sonic-s-little-angle-209208952,Sonic's little angle,1000,114,23000,[],"May 17, 2011",2011-05-17,2011,5
343,https://www.deviantart.com/gen8hedgehog/art/Sonic-Riders-AMY-ROSE-28837682,Sonic Riders - AMY ROSE,2000,304,103000,[],"Feb 9, 2006",2006-02-09,2006,2
344,https://www.deviantart.com/genicecream/art/it-s-sales-day-574123070,it's sales day!!,1000,33,11000,"['genos', 'opm', 'saitama', 'sonic']","Nov 24, 2015",2015-11-24,2015,11
345,https://www.deviantart.com/gigi-d/art/SONIC-STUDY-PART-1-HEAD-610862130,SONIC STUDY PART 1 (HEAD),643,35,9000,"['sonic', 'character', 'hedgehog', 'reference', 'referencesheet', 'sonicthehedgehog', 'tutorial']","May 24, 2016",2016-05-24,2016,5
346,https://www.deviantart.com/gigi-d/art/SONIC-THE-HEDGEHOG-MOVIE-GIF-820061819,SONIC THE HEDGEHOG MOVIE GIF,858,51,9000,"['anthro', 'furry', 'gif', 'hedgehog', 'movie', 'sonic', 'running', 'sonicthehedgehog']","Nov 12, 2019",2019-11-12,2019,11
347,https://www.deviantart.com/gigi-d/art/Sonic-Poses-817676713,Sonic Poses,629,18,2000,"['anthro', 'furry', 'hedgehog', 'sega', 'sonic', 'videogame', 'sonicthehedgehog']","Oct 22, 2019",2019-10-22,2019,10
348,https://www.deviantart.com/gigi-d/art/Sonic-Poses-Refrence-434323960,'Sonic' Poses Refrence,719,49,23000,[],"Feb 15, 2014",2014-02-15,2014,2
349,https://www.deviantart.com/gigi-d/art/Sonic-Revo-Poster-2018-740576577,Sonic Revo Poster 2018,1000,53,8000,[],"Apr 18, 2018",2018-04-18,2018,4
350,https://www.deviantart.com/gigi-d/art/Sonic-The-Hedgehog-Shimeji-578992492,Sonic The Hedgehog Shimeji,379,69,21000,"['hedgehog', 'me', 'murder', 'shadow', 'shadowthehedgehog', 'silver', 'sonic', 'sonicthehedgehog', 'silverthehedgehog', 'tmom', 'themurderofme']","Dec 20, 2015",2015-12-20,2015,12
351,https://www.deviantart.com/gigi-d/art/Sonic-Turn-Around-815383867,Sonic Turn Around,557,31,2000,"['hedgehog', 'sonic', 'sonicthehedgehog']","Oct 3, 2019",2019-10-03,2019,10
352,https://www.deviantart.com/gigi-d/art/Sonic-and-Heephis-Energy-575981139,Sonic and Heephis-Energy,588,120,16000,"['celios', 'hedgehog', 'me', 'murder', 'shadow', 'silver', 'sonic', 'sonicthehedgehog', 'themurderofme', 'shadowthehedgehog', 'silverthehedgehog', 'tmom', 'zielo', 'heephis']","Dec 3, 2015",2015-12-03,2015,12
353,https://www.deviantart.com/gigi-d/art/TMOM-Issue-11-page-31-682774690,TMOM Issue 11 page 31,488,282,27000,"['shadow', 'silver', 'sonic', 'themurderofme', 'silverthedgehog', 'shadowthehedgehog', 'sonicthehedgehog', 'tmom']","Jun 2, 2017",2017-06-02,2017,6
354,https://www.deviantart.com/gigi-d/art/TMOM-Issue-11-page-32-685359128,TMOM Issue 11 page 32,470,140,26000,"['shadow', 'silver', 'sonic', 'tmom', 'shadowthehedgehog', 'sonicthehedgehog', 'silverthehedgehog']","Jun 9, 2017",2017-06-09,2017,6
355,https://www.deviantart.com/gigi-d/art/TMOM-Issue-11-page-37-687739499,TMOM Issue 11 page 37,501,317,29000,"['me', 'murder', 'shadow', 'silver', 'sonic', 'tmom', 'themurderofme', 'shadowthehedgehog', 'sonicthehedgehog', 'silverthehedgehog']","Jun 23, 2017",2017-06-23,2017,6
356,https://www.deviantart.com/gigi-d/art/TMOM-Issue-13-page-10-776229604,TMOM Issue 13 page 10,448,45,21000,"['baby', 'me', 'murder', 'sonic', 'young', 'tmom', 'themurdeofme', 'hedgehog', 'sonicthehedgehog']","Dec 11, 2018",2018-12-11,2018,12
357,https://www.deviantart.com/gigi-d/art/TMOM-Issue-14-page-14-840056261,TMOM Issue 14 page 14,490,84,13000,"['amy', 'comic', 'dark', 'game', 'hedgehog', 'me', 'murder', 'sega', 'shadow', 'silver', 'sonamy', 'sonic', 'tails', 'video', 'videogame', 'silverthehedgehog', 'shadowthehedgehog', 'sonicthehedgehog', 'tmom']","May 2, 2020",2020-05-02,2020,5
358,https://www.deviantart.com/gigi-d/art/TMOM-Issue-14-page-2-820481913,TMOM Issue 14 page 2,556,118,24000,"['amyrose', 'dark', 'fancomic', 'furry', 'hedgehog', 'knuckles', 'sega', 'shadow', 'sonic', 'tail', 'thanksgiving', 'videogames', 'themurdeorfme', 'sonicthehedgehog', 'silverthehedgehog', 'tmom']","Nov 28, 2019",2019-11-28,2019,11
359,https://www.deviantart.com/gigi-d/art/TMOM-Issue-14-page-5-826568396,TMOM Issue 14 page 5,659,163,23000,"['amyrose', 'anthro', 'cartoon', 'comic', 'furry', 'hedgehog', 'me', 'murder', 'sonamy', 'sonic', 'anime', 'fanart', 'group', 'sega', 'sonicthehedgehog', 'tmom']","Jan 14, 2020",2020-01-14,2020,1
360,https://www.deviantart.com/gigi-d/art/TMOM-Sonic-the-Hedgehog-V2-547818860,TMOM Sonic the Hedgehog V2,667,48,16000,"['hedgehog', 'me', 'murder', 'shadow', 'silver', 'sonic', 'tmom', 'shadowthehedgehog', 'sonicthehedgehog', 'silverthehedgehog']","Jul 21, 2015",2015-07-21,2015,7
361,https://www.deviantart.com/girutea/art/SONIC-281970560,SONIC,9000,1000,127000,[],"Jan 28, 2012",2012-01-28,2012,1
