State,Unnamed: 0,Year,Population,deaths_t,rate_t,deaths_s,rate_s,deaths_h,rate_h,deaths_l,rate_l,RedFlag_Status,LawEnf_Only,Year_rf,Rate,Deaths,URL
North Carolina,979,2018,10383620,1416,13.63686267,873,8.407472538,519,4.99825687,17,0.163719397,Proposed,,,13.3,1416,/nchs/pressroom/states/northcarolina/nc.htm
New Hampshire,980,1999,1222014,71,5.810080736,64,5.237255874,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,981,2000,1235786,79,6.392692586,67,5.421650674,11,0.890121752,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,982,2001,1255517,91,7.248010182,79,6.29222862,12,0.955781562,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,983,2002,1269089,76,5.988547691,66,5.200580889,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,984,2003,1279840,89,6.953994249,75,5.860107513,11,0.859482435,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,985,2004,1290121,69,5.348335544,57,4.418190232,12,0.930145312,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,986,2005,1298492,88,6.777092196,79,6.083980494,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,987,2006,1308389,82,6.267249266,69,5.273660968,13,0.993588298,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,988,2007,1312540,78,5.942676033,71,5.409358953,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,989,2008,1315906,93,7.067374113,85,6.459427953,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,990,2009,1316102,89,6.762393796,82,6.230520127,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,991,2010,1316470,118,8.963364148,102,7.747992738,12,0.911528557,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,992,2011,1318194,92,6.979245847,75,5.689602593,11,0.834475047,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,993,2012,1320718,117,8.858817704,98,7.420206282,17,1.287178641,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,994,2013,1323459,93,7.027040505,81,6.120325601,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,995,2014,1326813,122,9.194965681,110,8.290542827,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,996,2015,1330608,121,9.093587292,107,8.041436697,12,0.901843368,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,997,2016,1334795,132,9.889159009,123,9.214898168,0,0,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,998,2017,1342795,146,10.87284358,132,9.830242144,12,0.893658377,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
New Hampshire,999,2018,1356458,155,11.42681897,135,9.952390712,15,1.10582119,0,0,Proposed,,,10.8,155,/nchs/pressroom/states/newhampshire/nh.htm
West Virginia,1000,1999,1811799,250,13.79844011,169,9.327745517,73,4.029144513,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1001,2000,1808344,242,13.38240954,173,9.566763846,62,3.428551205,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1002,2001,1801481,251,13.9329807,195,10.82442724,50,2.775494163,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1003,2002,1805414,271,15.01040759,188,10.41312408,78,4.320338715,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1004,2003,1812295,265,14.62234349,191,10.53912305,70,3.862505828,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1005,2004,1816438,253,13.92835869,192,10.57013782,57,3.138009665,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1006,2005,1820492,261,14.33678368,188,10.32687867,70,3.845114398,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1007,2006,1827912,253,13.84092888,179,9.792593954,70,3.829506016,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1008,2007,1834052,267,14.55792966,205,11.17743663,59,3.216920785,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1009,2008,1840310,239,12.98694242,172,9.346251447,63,3.423336286,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1010,2009,1847775,251,13.58390497,178,9.633207506,73,3.95069746,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1011,2010,1852994,273,14.73291333,210,11.33301025,57,3.076102783,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1012,2011,1855364,278,14.98358274,200,10.77955593,70,3.772844574,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1013,2012,1855413,278,14.98318703,198,10.67147853,68,3.664952224,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1014,2013,1854304,280,15.10000518,225,12.13393273,45,2.426786546,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1015,2014,1850326,286,15.45673573,217,11.72766313,59,3.188627301,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1016,2015,1844128,278,15.0748755,215,11.65862673,50,2.711308543,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1017,2016,1831102,332,18.13115818,238,12.99763749,81,4.4235657,11,0.600731144,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1018,2017,1815857,348,19.16450469,267,14.70380102,74,4.075210768,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
West Virginia,1019,2018,1805832,343,18.99401495,257,14.23166718,74,4.097834129,0,0,No Proposal,,,18.2,343,/nchs/pressroom/states/westvirginia/wv.htm
