,State,Year,Population,deaths_t,rate_t,deaths_s,rate_s,deaths_h,rate_h,deaths_l,rate_l
73,Illinois,2012.0,12875255,1178,9.149333353009318,490.0,3.805749866701669,662,5.141645738278582,14,0.10873571047719055
74,Illinois,2013.0,12882135,1117,8.670922948719292,496.0,3.8502934490284413,594,4.61103691274777,16,0.12420301448478843
75,Illinois,2014.0,12880580,1179,9.153314524656498,533.0,4.138012418695431,623,4.83673871828753,10,0.07763625551023323
76,Illinois,2015.0,12859995,1220,9.48678440388196,495.0,3.8491461310832547,707,5.497669322577497,11,0.085536580690739
77,Illinois,2016.0,12801539,1490,11.63922556498871,506.0,3.9526497556270384,955,7.460040546687394,16,0.12498497250994588
78,Illinois,2017.0,12802023,1543,12.052782595375746,577.0,4.507100166903309,945,7.381645853940428,10,0.07811265453905215
79,Illinois,2018.0,12741080,1382,10.846804195562699,573.0,4.4972639682036375,793,6.223962175890898,0,0.0
80,California,1999.0,33499204,3054,9.116634532569789,1532.0,4.573242994072337,1427,4.259802710536047,64,0.19104931567926212
81,California,2000.0,33871648,3108,9.175815714664962,1487.0,4.390102306211968,1549,4.573146249039905,62,0.18304394282793682
82,California,2001.0,34479458,3200,9.280888348070901,1450.0,4.205402532719627,1686,4.889868048389856,58,0.1682161013087851
83,California,2002.0,34871843,3410,9.778662974595292,1490.0,4.2727882205709635,1854,5.3166103093547425,50,0.1433821550527169
84,California,2003.0,35253159,3468,9.837416272397036,1505.0,4.269120960195369,1850,5.247756662034174,80,0.226930017817694
85,California,2004.0,35574576,3316,9.321263590042507,1366.0,3.839820887816063,1858,5.222831046531658,76,0.21363571557395372
86,California,2005.0,35827943,3453,9.63772885314683,1329.0,3.7093952058592925,2024,5.649221893648765,85,0.237244990592957
87,California,2006.0,36021202,3363,9.336168182283313,1319.0,3.6617323319749295,1951,5.416254571404918,87,0.24152442220001433
88,California,2007.0,36250311,3268,9.015095070494706,1422.0,3.922724966414771,1744,4.810993207754825,80,0.2206877618236158
89,California,2008.0,36604337,3171,8.662907895313062,1478.0,4.037772901063609,1606,4.387458240262623,70,0.1912341698744605
90,California,2009.0,36961229,3094,8.37093376954538,1519.0,4.1097118280347225,1491,4.033956771296755,67,0.18127102862299302
91,California,2010.0,37253956,2935,7.878357938684418,1492.0,4.004943797109762,1366,3.666724682876632,64,0.17179383580095495
92,California,2011.0,37691912,3004,7.969879585837938,1564.0,4.149431315662628,1340,3.5551393625242467,83,0.22020639335038245
93,California,2012.0,38041430,3068,8.064891356607783,1549.0,4.071876372681048,1392,3.6591684382001413,112,0.29441585134943665
94,California,2013.0,38332521,3026,7.894080329337066,1571.0,4.098347718899052,1347,3.5139875094570483,97,0.25304884069586764
95,California,2014.0,38802500,2942,7.5819856967978865,1582.0,4.077056890664261,1256,3.23690483860576,89,0.22936666451903873
96,California,2015.0,39144818,3095,7.906538229402421,1559.0,3.9826472050527864,1425,3.640328587043118,103,0.2631255048880289
97,California,2016.0,39250017,3184,8.112098397307701,1595.0,4.063692507445284,1503,3.8292977045080008,74,0.188534950188684
98,California,2017.0,39536653,3184,8.053286655296795,1610.0,4.07217070195598,1473,3.725656797503825,86,0.21751967724733806
99,California,2018.0,39557045,3040,7.6851038797261015,1629.0,4.118103361866388,1309,3.309145058737325,81,0.20476757047954416
100,Delaware,1999.0,774990,68,8.774306765248584,44.0,5.6774926128079075,19,2.451644537348869,0,0.0
101,Delaware,2000.0,783600,52,6.636038795303726,40.0,5.104645227156713,11,1.403777437468096,0,0.0
102,Delaware,2001.0,795699,76,9.551350447845229,53.0,6.660810180734172,22,2.7648646033236184,0,0.0
103,Delaware,2002.0,806169,74,9.17921676472303,38.0,4.71365185215507,35,4.341521442774406,0,0.0
104,Delaware,2003.0,818003,65,7.946181126475087,42.0,5.134455497106979,19,2.3227298677388712,0,0.0
105,Delaware,2004.0,830803,75,9.027410830244955,45.0,5.416446498146973,28,3.3702333766247836,0,0.0
106,Delaware,2005.0,845150,75,8.874164349523753,42.0,4.969532035733302,33,3.9046323137904513,0,0.0
107,Delaware,2006.0,859268,79,9.193871993371102,42.0,4.887881312931472,34,3.956856300944525,0,0.0
108,Delaware,2007.0,871749,79,9.062241539709252,46.0,5.276748238311716,30,3.441357546725032,0,0.0
109,Delaware,2008.0,883874,95,10.74813830930653,41.0,4.638670217700713,54,6.109468091605817,0,0.0
110,Delaware,2009.0,891730,76,8.522759131127135,38.0,4.261379565563567,36,4.037096430533906,0,0.0
111,Delaware,2010.0,897934,88,9.800274853162927,43.0,4.78877066688643,45,5.011504186276497,0,0.0
112,Delaware,2011.0,907135,77,8.488262496761783,46.0,5.070910063000546,31,3.4173524337612373,0,0.0
113,Delaware,2012.0,917092,96,10.467870180963306,46.0,5.015854461711584,46,5.015854461711584,0,0.0
114,Delaware,2013.0,925749,100,10.80206405840028,60.0,6.481238435040168,38,4.104784342192106,0,0.0
115,Delaware,2014.0,935614,102,10.901931779558664,59.0,6.306019362685894,38,4.061503996306169,0,0.0
116,Delaware,2015.0,945934,112,11.840149524173992,55.0,5.814359141335442,53,5.602927899832335,0,0.0
117,Delaware,2016.0,952065,111,11.658867829402404,65.0,6.827264945145552,46,4.831602884256852,0,0.0
118,Delaware,2017.0,961939,111,11.539193233666584,50.0,5.197834789939902,57,5.925531660531489,0,0.0
119,Delaware,2018.0,967171,107,11.06319358210699,58.0,5.996871287497247,48,4.962927962066687,0,0.0
120,Maine,1999.0,1266808,113,8.920057340970375,91.0,7.183409009100037,19,1.4998326502516561,0,0.0
121,Maine,2000.0,1274923,112,8.784844261182831,98.0,7.686738728534978,12,0.9412333136981605,0,0.0
122,Maine,2001.0,1285692,98,7.6223543430308345,86.0,6.689004831639304,10,0.7777912594929424,0,0.0
123,Maine,2002.0,1295960,88,6.790333034970216,79.0,6.095867156393716,0,0.0,0,0.0
124,Maine,2003.0,1306513,82,6.276248303690816,71.0,5.434312555634731,10,0.7653961345964411,0,0.0
125,Maine,2004.0,1313688,108,8.221130131355391,97.0,7.383792803161786,11,0.8373373281936046,0,0.0
126,Maine,2005.0,1318787,109,8.265170948758215,100.0,7.5827256410625825,0,0.0,0,0.0
127,Maine,2006.0,1323619,105,7.932796371161188,87.0,6.57288842181927,15,1.1332566244515982,0,0.0
128,Maine,2007.0,1327040,107,8.063057632023149,90.0,6.78201109235592,16,1.2056908608632746,0,0.0
129,Maine,2008.0,1330509,122,9.16942313054628,103.0,7.741398216772679,15,1.1273880898212638,0,0.0
130,Maine,2009.0,1329590,122,9.175760948863935,106.0,7.972382463767026,15,1.1281673297783528,0,0.0
131,Maine,2010.0,1328361,113,8.506723699355822,95.0,7.151670366715072,14,1.0539303698316949,0,0.0
132,Maine,2011.0,1328188,136,10.239514285628239,113.0,8.507831722617581,16,1.2046487394856753,0,0.0
133,Maine,2012.0,1329192,130,9.780377853613324,112.0,8.426171689266862,15,1.1285051369553833,0,0.0
134,Maine,2013.0,1328302,158,11.894885349867726,137.0,10.313919575518218,15,1.1292612673925055,0,0.0
135,Maine,2014.0,1330089,133,9.999330871843915,116.0,8.721220910781158,10,0.7518293888604447,0,0.0
136,Maine,2015.0,1329328,144,10.83254095302288,128.0,9.628925291575895,14,1.0531637037661135,0,0.0
137,Maine,2016.0,1331479,123,9.237847536461334,112.0,8.41169856978593,10,0.751044515159458,0,0.0
138,Maine,2017.0,1335907,172,12.875147746063162,151.0,11.30318203288103,12,0.8982661218183601,0,0.0
139,Maine,2018.0,1338404,159,11.879821040582664,147.0,10.983230773368879,10,0.7471585560114883,0,0.0
140,New Mexico,1999.0,1808082,290,16.039095571992863,180.0,9.95530069985764,102,5.641337063252662,0,0.0
141,New Mexico,2000.0,1819046,291,15.997396437473268,175.0,9.620427410851622,109,5.992151930187582,0,0.0
142,New Mexico,2001.0,1831690,274,14.958863126402393,188.0,10.263745502787044,76,4.149173713892635,0,0.0
143,New Mexico,2002.0,1855309,304,16.385410732120633,211.0,11.37276863314952,88,4.743145211929657,0,0.0
144,New Mexico,2003.0,1877574,326,17.362830972307883,211.0,11.237905936064305,105,5.592322859178919,0,0.0
145,New Mexico,2004.0,1903808,289,15.180102195179346,196.0,10.295155814031666,89,4.674841160453155,0,0.0
146,New Mexico,2005.0,1932274,267,13.817916092645246,178.0,9.211944061763496,82,4.24370456777869,0,0.0
147,New Mexico,2006.0,1962137,283,14.42304997051684,193.0,9.836214290847174,77,3.9242927481618257,0,0.0
148,New Mexico,2007.0,1990070,295,14.823599169878447,189.0,9.497153366464497,88,4.421955006607808,0,0.0
149,New Mexico,2008.0,2010662,294,14.622049852237721,195.0,9.698298371382162,88,4.3766679829827195,0,0.0
150,New Mexico,2009.0,2036802,299,14.679875608920259,192.0,9.426542197032406,95,4.664174524573326,0,0.0
151,New Mexico,2010.0,2059179,301,14.617476188325542,204.0,9.906860938267144,81,3.9336065490178367,14,0.6798826134104903
152,New Mexico,2011.0,2082224,306,14.695825233020079,221.0,10.613651557181168,75,3.601917949269627,0,0.0
153,New Mexico,2012.0,2085538,323,15.487610391179638,230.0,11.028329380716151,81,3.8838899123391664,0,0.0
154,New Mexico,2013.0,2085287,326,15.633339679382262,222.0,10.646016591481173,84,4.028222494073957,14,0.6713704156789929
155,New Mexico,2014.0,2085572,340,16.302482004936774,244.0,11.699428262366391,78,3.7399811658384365,14,0.6712786707915143
156,New Mexico,2015.0,2085109,390,18.704058157151497,275.0,13.188758956965799,92,4.4122393601485586,18,0.8632642226377614
157,New Mexico,2016.0,2081015,383,18.404480505906974,243.0,11.676994159100246,117,5.622256446974193,16,0.7688555824921973
158,New Mexico,2017.0,2088070,394,18.86909921602245,261.0,12.499580952745838,107,5.124349279478178,18,0.8620400657066094
159,New Mexico,2018.0,2095428,438,20.902650914276226,281.0,13.410148189295933,139,6.633489673708665,16,0.7635671566858895
160,Nebraska,1999.0,1704764,146,8.564235284180098,108.0,6.33518774446199,34,1.9944109565898858,0,0.0
161,Nebraska,2000.0,1711263,168,9.817310372514337,115.0,6.720182695471123,48,2.8049458207183817,0,0.0
162,Nebraska,2001.0,1719836,140,8.140311052914347,107.0,6.221523447584537,26,1.5117720526840932,0,0.0
163,Nebraska,2002.0,1728292,140,8.100483020230378,105.0,6.075362265172783,32,1.8515389760526577,0,0.0
164,Nebraska,2003.0,1738643,134,7.707160124303839,91.0,5.233966950086936,36,2.0705803319025238,0,0.0
165,Nebraska,2004.0,1749370,119,6.802448881597375,87.0,4.973218930243459,30,1.7149030793942963,0,0.0
166,Nebraska,2005.0,1761497,135,7.663935845476887,100.0,5.6769895151680645,30,1.7030968545504193,0,0.0
167,Nebraska,2006.0,1772693,141,7.953999931178156,105.0,5.9231914381113935,34,1.9179857990074987,0,0.0
168,Nebraska,2007.0,1783440,142,7.9621405822455475,89.0,4.990355717041224,47,2.6353563898981744,0,0.0
169,Nebraska,2008.0,1796378,150,8.35013566187072,98.0,5.455421965755537,51,2.839046125036045,0,0.0
170,Nebraska,2009.0,1812683,132,7.28202338743178,93.0,5.1305164775087535,36,1.9860063783904853,0,0.0
171,Nebraska,2010.0,1826341,152,8.32265168443352,106.0,5.803954464144429,44,2.4091886454939138,0,0.0
172,Nebraska,2011.0,1842641,161,8.73745889731098,111.0,6.023962345351047,47,2.5506867588423354,0,0.0
173,Nebraska,2012.0,1855525,167,9.000148206033334,115.0,6.197706848466067,52,2.8024413575672655,0,0.0
174,Nebraska,2013.0,1868516,168,8.99109239631879,111.0,5.940543190424915,55,2.9435123916519847,0,0.0
175,Nebraska,2014.0,1881503,179,9.513670719632124,133.0,7.068816791681969,44,2.3385559310827566,0,0.0
176,Nebraska,2015.0,1896190,169,8.91260896851054,114.0,6.012055753906518,54,2.847815883429403,0,0.0
177,Nebraska,2016.0,1907116,171,8.96641840349512,116.0,6.082482659680901,47,2.464454181077606,0,0.0
178,Nebraska,2017.0,1920076,160,8.333003485278708,126.0,6.562240244656983,34,1.7707632406217253,0,0.0
179,Nebraska,2018.0,1929268,183,9.48546288022193,145.0,7.51580392148732,33,1.7104933062695282,0,0.0
180,North Dakota,1999.0,644259,49,7.6056368634353575,39.0,6.053466074979162,0,0.0,0,0.0
181,North Dakota,2000.0,642200,43,6.69573341638119,35.0,5.450015571473061,0,0.0,0,0.0
182,North Dakota,2001.0,639062,47,7.354528981538567,41.0,6.415652941342155,0,0.0,0,0.0
183,North Dakota,2002.0,638168,58,9.088515876697045,53.0,8.30502312870592,0,0.0,0,0.0
184,North Dakota,2003.0,638817,58,9.079282486220624,41.0,6.418113481638716,13,2.035011591739105,0,0.0
185,North Dakota,2004.0,644705,50,7.755485066813504,41.0,6.359497754787073,0,0.0,0,0.0
186,North Dakota,2005.0,646089,61,9.441423704783706,56.0,8.66753651586701,0,0.0,0,0.0
187,North Dakota,2006.0,649422,46,7.083221695600088,41.0,6.313306293904426,0,0.0,0,0.0
188,North Dakota,2007.0,652822,57,8.731323392900363,49.0,7.505874495651188,0,0.0,0,0.0
189,North Dakota,2008.0,657569,59,8.972442435698763,55.0,8.364141253617492,0,0.0,0,0.0
190,North Dakota,2009.0,664968,59,8.872607403664537,50.0,7.519158816664862,0,0.0,0,0.0
191,North Dakota,2010.0,672591,65,9.66411979940261,56.0,8.326010904100709,0,0.0,0,0.0
192,North Dakota,2011.0,683932,61,8.919015340706386,51.0,7.456881678295503,10,1.462133662410883,0,0.0
193,North Dakota,2012.0,699628,73,10.434116416152584,63.0,9.004785400241271,0,0.0,0,0.0
194,North Dakota,2013.0,723393,86,11.888420263950577,76.0,10.506045814653998,0,0.0,0,0.0
195,North Dakota,2014.0,739482,96,12.982060415263657,85.0,11.49453265934803,0,0.0,0,0.0
196,North Dakota,2015.0,756927,92,12.154408549305282,76.0,10.040598366817408,13,1.7174707732713987,0,0.0
197,North Dakota,2016.0,757952,90,11.87410284556278,75.0,9.89508570463565,13,1.7151481888035127,0,0.0
198,North Dakota,2017.0,755393,103,13.635286532970255,93.0,12.31147230646829,0,0.0,0,0.0
199,North Dakota,2018.0,760077,89,11.709339974765715,75.0,9.86742132704976,14,1.841918647715955,0,0.0
200,Arizona,1999.0,5023823,822,16.362041417462358,476.0,9.474856100622972,320,6.36965116008267,17,0.33838771787939187
201,Arizona,2000.0,5130632,796,15.514657843322226,489.0,9.530989554503227,288,5.613343541302514,0,0.0
202,Arizona,2001.0,5273477,842,15.966695218354038,468.0,8.874600192624335,348,6.5990616816950185,13,0.24651667201734265
203,Arizona,2002.0,5396255,968,17.938366515296256,559.0,10.359036035176247,380,7.041920739475803,15,0.27797055550562383
204,Arizona,2003.0,5510364,849,15.407330622804592,486.0,8.819744031428776,336,6.0976008118519935,12,0.21777145756614263
205,Arizona,2004.0,5652404,897,15.869353995220441,509.0,9.005018041880941,356,6.298205153064077,18,0.31844857515492525
206,Arizona,2005.0,5839077,934,15.995678769093129,514.0,8.802761121321058,392,6.713389804587266,0,0.0
207,Arizona,2006.0,6029141,982,16.287560698945338,563.0,9.337980319252775,396,6.568099833790585,0,0.0
208,Arizona,2007.0,6167681,951,15.419085390440912,552.0,8.949879217164442,368,5.9665861447762945,14,0.2269896902904025
209,Arizona,2008.0,6280362,907,14.441842683590531,540.0,8.598230484166358,344,5.477391271394866,0,0.0
210,Arizona,2009.0,6343154,856,13.494863911549364,605.0,9.537841900102062,235,3.704781564502454,0,0.0
211,Arizona,2010.0,6392017,931,14.565042614874146,620.0,9.699598733858187,283,4.427397486583656,12,0.1877341690424165
212,Arizona,2011.0,6482505,964,14.870794546244083,674.0,10.397215274033726,266,4.103352022096396,12,0.18511362505698029
213,Arizona,2012.0,6553255,946,14.435574382501521,663.0,10.117109741647472,259,3.9522344239618326,13,0.1983747008166171
214,Arizona,2013.0,6626624,941,14.200292637699075,655.0,9.884369476825606,258,3.893385229039704,13,0.19617832549424866
215,Arizona,2014.0,6731484,927,13.771109015486035,683.0,10.146351086922289,220,3.268224361819771,12,0.1782667833719875
216,Arizona,2015.0,6828065,970,14.206074488160262,707.0,10.354324394978665,239,3.5002595903817553,14,0.2050361266332409
217,Arizona,2016.0,6931071,1094,15.783996441531187,755.0,10.892977434511925,311,4.487041035938025,13,0.1875612008591457
218,Arizona,2017.0,7016270,1134,16.162433885811122,792.0,11.28804906310618,313,4.461059793879084,10,0.14252587200891642
219,Arizona,2018.0,7171646,1147,15.99353900067014,802.0,11.18292788015471,304,4.238915306193306,25,0.34859500873300214
220,Montana,1999.0,897507,123,13.704628487577256,96.0,10.696295404938345,26,2.896913338837469,0,0.0
221,Montana,2000.0,902195,134,14.852664889519449,107.0,11.859963755064038,23,2.5493380034249804,0,0.0
222,Montana,2001.0,906961,160,17.641331876453343,133.0,14.66435712230184,23,2.535941457240168,0,0.0
223,Montana,2002.0,911667,134,14.69834928762366,115.0,12.614254985647172,11,1.206580911670599,0,0.0
224,Montana,2003.0,919630,145,15.76721072605287,120.0,13.04872611811272,25,2.71848460794015,0,0.0
225,Montana,2004.0,930009,125,13.440730143471729,105.0,11.290213320516253,19,2.0429909818077028,0,0.0
226,Montana,2005.0,940102,161,17.125801242843863,135.0,14.360143899279015,21,2.233800162110069,0,0.0
227,Montana,2006.0,952692,120,12.595886183572444,102.0,10.706503256036578,16,1.6794514911429927,0,0.0
228,Montana,2007.0,964706,139,14.40853482822746,120.0,12.439022873289893,17,1.7621949070494016,0,0.0
229,Montana,2008.0,976415,155,15.87439766902393,132.0,13.518841885878443,20,2.0483093766482487,0,0.0
230,Montana,2009.0,983982,166,16.87022730090591,136.0,13.821391041706047,28,2.845580508586539,0,0.0
231,Montana,2010.0,989415,164,16.575451150427273,141.0,14.250845196403935,21,2.1224663058473947,0,0.0
232,Montana,2011.0,998199,167,16.73013096586953,152.0,15.227424591689633,15,1.502706374179898,0,0.0
233,Montana,2012.0,1005141,171,17.012538539369103,153.0,15.221745008909197,15,1.4923279420499214,0,0.0
234,Montana,2013.0,1015165,172,16.943058517580887,147.0,14.48040466328134,18,1.773110775095674,0,0.0
235,Montana,2014.0,1023579,172,16.803783586806684,149.0,14.556766014152302,16,1.5631426592378312,0,0.0
236,Montana,2015.0,1032949,205,19.84609114293155,174.0,16.844974921317508,24,2.3234448167334496,0,0.0
237,Montana,2016.0,1042520,194,18.60875570732456,162.0,15.539270229827725,23,2.2061926869508497,0,0.0
238,Montana,2017.0,1050493,244,23.22718951958747,213.0,20.276194129803816,23,2.1894481924201306,0,0.0
239,Montana,2018.0,1062305,186,17.509095786991494,160.0,15.061587773756125,21,1.9768333953054913,0,0.0
240,Utah,1999.0,2203482,192,8.713481662205545,153.0,6.9435556995700445,31,1.4068642267102704,0,0.0
241,Utah,2000.0,2233169,193,8.642426972611567,174.0,7.791618099660169,17,0.7612500442196717,0,0.0
242,Utah,2001.0,2283715,229,10.02752094722853,182.0,7.969470796487302,44,1.9266852475024248,0,0.0
243,Utah,2002.0,2324815,207,8.903934291545779,174.0,7.484466505937031,27,1.1613827336798843,0,0.0
244,Utah,2003.0,2360137,230,9.74519699492021,181.0,7.669046330785035,42,1.7795577121158646,0,0.0
245,Utah,2004.0,2401580,225,9.368832185477894,183.0,7.619983510855354,34,1.4157346413611038,0,0.0
246,Utah,2005.0,2457719,227,9.23620641741387,190.0,7.730745459509407,34,1.3833965559122097,0,0.0
247,Utah,2006.0,2525507,224,8.869506202121,189.0,7.483645858039593,31,1.227476304757817,0,0.0
248,Utah,2007.0,2597746,253,9.739212378731407,197.0,7.583497385810622,43,1.6552811552784605,12,0.4619389270544541
249,Utah,2008.0,2663029,238,8.937191446281659,196.0,7.360040014584896,29,1.0889855123620509,0,0.0
250,Utah,2009.0,2723421,260,9.546816301996643,217.0,7.967919759743352,32,1.174992775630356,0,0.0
251,Utah,2010.0,2763885,314,11.360820005173876,275.0,9.949762743384765,31,1.1216096183451916,0,0.0
252,Utah,2011.0,2817222,308,10.932755743068881,268.0,9.512917334878118,28,0.9938868857335347,10,0.35495960204769095
253,Utah,2012.0,2855287,324,11.347370684628201,283.0,9.91143797453636,31,1.0857052198255377,0,0.0
254,Utah,2013.0,2900872,339,11.686141270624832,295.0,10.169355972962613,35,1.2065337595040388,0,0.0
255,Utah,2014.0,2942902,337,11.45128176201586,278.0,9.446457952048693,43,1.461142776755733,14,0.47572090406000606
256,Utah,2015.0,2995919,367,12.249997413147685,313.0,10.447545477698162,45,1.5020432795412693,0,0.0
257,Utah,2016.0,3051217,370,12.126308944922632,309.0,10.12710665940836,51,1.6714642059217684,0,0.0
258,Utah,2017.0,3101833,410,13.217990781579795,344.0,11.090216655764511,54,1.7409061029397779,0,0.0
259,Utah,2018.0,3161105,397,12.558899498751227,339.0,10.724098060646515,35,1.1072077643735339,18,0.5694211359635317
260,Georgia,1999.0,8045965,1105,13.73359193086224,628.0,7.8051545091235175,456,5.667437032102426,0,0.0
261,Georgia,2000.0,8186453,1096,13.387971567173231,588.0,7.182597884578339,481,5.875560514425478,0,0.0
262,Georgia,2001.0,8377038,1124,13.417630432140811,626.0,7.472808407936075,477,5.694136758123814,0,0.0
263,Georgia,2002.0,8508256,1133,13.316477548395348,614.0,7.216520048291918,496,5.829631830542005,15,0.17629934971397193
264,Georgia,2003.0,8622793,1173,13.60348091389878,656.0,7.607743801805285,505,5.856571066938519,0,0.0
265,Georgia,2004.0,8769252,1062,12.110496995638853,605.0,6.899106103918555,443,5.051742155431273,0,0.0
266,Georgia,2005.0,8925922,1064,11.920337193177355,590.0,6.609961413509999,455,5.097512615503474,10,0.11203324429677965
267,Georgia,2006.0,9155813,1144,12.49479429079646,600.0,6.553213788879262,515,5.6248418354547,20,0.21844045962930872
268,Georgia,2007.0,9349988,1244,13.30482990994213,641.0,6.8556237719235575,582,6.224606919281608,10,0.1069520089223644
269,Georgia,2008.0,9504843,1177,12.3831608791434,616.0,6.480906628336733,546,5.744439966025741,10,0.10520952318728463
270,Georgia,2009.0,9620846,1247,12.961438110536225,743.0,7.722813565459836,483,5.020348522364873,10,0.1039409631959601
271,Georgia,2010.0,9687653,1223,12.624316746274872,718.0,7.411495849407488,485,5.0063725445162,0,0.0
272,Georgia,2011.0,9815210,1232,12.551947436682456,742.0,7.55969561527466,466,4.747733364849045,14,0.142635766325937
273,Georgia,2012.0,9919945,1286,12.963781553224337,750.0,7.560525789205484,517,5.211722444025647,13,0.13104911367956174
274,Georgia,2013.0,9992167,1262,12.629892995183127,747.0,7.47585583787781,496,4.963888213637742,14,0.14010974796558143
275,Georgia,2014.0,10097343,1391,13.775901244515513,841.0,8.328923757467683,535,5.29842355558289,10,0.09903595430996055
276,Georgia,2015.0,10214860,1445,14.146057802064835,823.0,8.05688966858087,605,5.922743924047906,16,0.1566345500574653
277,Georgia,2016.0,10310371,1571,15.237085067064998,871.0,8.447804642529352,674,6.537107151624321,14,0.1357856084907129
278,Georgia,2017.0,10429379,1623,15.561808617751833,908.0,8.706175123178475,687,6.58716113394671,20,0.19176597187617786
279,Georgia,2018.0,10519475,1680,15.970378749890084,987.0,9.382597515560425,659,6.264571188200932,25,0.23765444568288815
280,New York,1999.0,18882725,1016,5.380579339051964,439.0,2.32487630890139,563,2.981561188864425,0,0.0
281,New York,2000.0,18976457,1093,5.759768538457943,450.0,2.3713594165654843,625,3.2935547452298395,12,0.06323625110841291
282,New York,2001.0,19082838,1068,5.5966518187703524,453.0,2.3738607433548404,604,3.1651476578064544,0,0.0
283,New York,2002.0,19137800,994,5.193909435776317,411.0,2.147582271734473,566,2.9574977270114644,13,0.0679283930232315
284,New York,2003.0,19175939,1034,5.392174015572327,412.0,2.148525816649709,611,3.186284645565466,0,0.0
285,New York,2004.0,19171567,951,4.9604708889993185,401.0,2.0916391445727935,538,2.8062390518208553,0,0.0
286,New York,2005.0,19132610,1019,5.325985320350961,456.0,2.3833653641609795,548,2.8642197797373177,0,0.0
287,New York,2006.0,19104631,1002,5.2448016399793325,412.0,2.1565451853008835,582,3.0463817908861994,0,0.0
288,New York,2007.0,19132335,985,5.148352252874519,441.0,2.3049983182920433,530,2.7701793847954264,10,0.05226753556217785
289,New York,2008.0,19212436,963,5.012378440714129,429.0,2.23292871346455,519,2.7013752967088607,0,0.0
290,New York,2009.0,19307066,958,4.961913943837971,422.0,2.185728271711507,517,2.6777761053906377,17,0.08805066497416024
291,New York,2010.0,19378102,1011,5.217229220900994,459.0,2.3686530290737453,540,2.7866506224397,0,0.0
292,New York,2011.0,19465197,997,5.121962033058283,505.0,2.594373948540053,475,2.4402527238743077,14,0.07192323817734801
293,New York,2012.0,19570261,977,4.9922686263611915,516.0,2.6366536450382547,439,2.24319951583681,19,0.09708608382892799
294,New York,2013.0,19651127,863,4.391605631575227,465.0,2.3662764990527005,382,1.9439088658884551,13,0.06615396664018303
295,New York,2014.0,19746227,875,4.431226279329211,474.0,2.4004585787451953,382,1.9345467870900097,13,0.0658353618643197
296,New York,2015.0,19795791,849,4.2887904807643205,421.0,2.1267147142541565,413,2.086302083104434,10,0.05051578893715336
297,New York,2016.0,19745289,900,4.558049264308059,490.0,2.4816045994566096,394,1.9954126779304167,13,0.06583848937333862
298,New York,2017.0,19849399,772,3.8892865219747965,433.0,2.1814262487242058,320,1.6121394909740088,15,0.07556903863940666
299,New York,2018.0,19542209,821,4.201162724234502,445.0,2.277122304853049,363,1.857517745307094,0,0.0
300,Florida,1999.0,15759421,1721,10.920451963304997,1136.0,7.208386653291387,559,3.5470846295685607,12,0.07614492943617662
301,Florida,2000.0,15982378,1692,10.586659882528119,1186.0,7.420672943663328,480,3.0033077680930833,15,0.09385336775290885
302,Florida,2001.0,16356966,1816,11.10230344673945,1197.0,7.3179830538255075,596,3.6437075188638284,0,0.0
303,Florida,2002.0,16689370,1886,11.300606314078962,1205.0,7.220164691657025,661,3.9606048640541855,12,0.07190205502065088
304,Florida,2003.0,17004085,1940,11.409023184722965,1242.0,7.304127214137074,687,4.040205632940555,0,0.0
305,Florida,2004.0,17415318,1890,10.852515010061833,1197.0,6.873259506372493,668,3.8357037178419597,11,0.06316278577284665
306,Florida,2005.0,17842038,1838,10.301513762048932,1163.0,6.518313659011375,654,3.665500544276388,14,0.07846637250744562
307,Florida,2006.0,18166990,2083,11.465850974762468,1227.0,6.754008231413129,828,4.557717046136977,18,0.09908080535080385
308,Florida,2007.0,18367842,2272,12.369444380020255,1284.0,6.990478249976236,951,5.177527115052492,21,0.11433025175194778
309,Florida,2008.0,18527305,2334,12.597622805907282,1397.0,7.540222390682293,907,4.8954772429125555,18,0.09715390338745976
310,Florida,2009.0,18652644,2324,12.45935964895915,1472.0,7.891642600373437,827,4.43368779246524,18,0.0965010644067404
311,Florida,2010.0,18801310,2268,12.06298922787827,1454.0,7.733503676073635,782,4.1592846455911845,17,0.09041923142589532
312,Florida,2011.0,19057542,2378,12.4779995237581,1490.0,7.81842695138754,847,4.444434649547145,23,0.12068712743752578
313,Florida,2012.0,19317568,2473,12.80181853119399,1550.0,8.023784360432948,884,4.576145402982404,24,0.12423924170992953
314,Florida,2013.0,19552860,2442,12.489221525648933,1566.0,8.009058521362093,838,4.285818033781247,27,0.1380872158855533
315,Florida,2014.0,19893297,2410,12.114633386310977,1538.0,7.731247364376051,847,4.257715551122572,23,0.11561683314736618
316,Florida,2015.0,20271272,2559,12.623776149814377,1630.0,8.04093596099939,910,4.489111487429106,16,0.07892943274600626
317,Florida,2016.0,20612439,2704,13.118292308833515,1672.0,8.11160678268108,1005,4.875696660642634,14,0.06792015248656406
318,Florida,2017.0,20984400,2724,12.981071653228112,1723.0,8.210861401803244,967,4.608185127999848,18,0.0857780065191285
319,Florida,2018.0,21299325,2902,13.624844918794375,1869.0,8.77492596596371,993,4.662119574211859,24,0.1126796271712836
320,New Jersey,1999.0,8359592,366,4.3782041037409485,195.0,2.332649727402964,161,1.9259313133942422,0,0.0
